"ROK","MESIC","KOD_SUKL","atc_who","atc_skupina","celkem_predepsano","celkem_vydano"
"2023","7","94688",C08CA08,C08,2120,1850
"2023","7","95243",C02CA04,C02,1518,0
"2023","7","96696",C03BA11,C03,17800,7788
"2023","7","97027",C09DA01,C09,86,6
"2023","7","98218",C03CA01,C03,48,0
"2023","7","98219",C03CA01,C03,122524,151176
"2023","7","98922",C07AG02,C07,6598,6460
"2023","7","98924",C07AG02,C07,2970,2994
"2023","7","98925",C07AG02,C07,610,100
"2023","8","101201",C09AA04,C09,2,0
"2023","8","101205",C09AA04,C09,49646,25178
"2023","8","101211",C09AA04,C09,92572,91196
"2023","8","101227",C09AA04,C09,6392,1892
"2023","8","101233",C09AA04,C09,22026,20804
"2023","8","1017",C02AC05,C02,4824,7392
"2023","8","102382",C09DA01,C09,72,14
"2023","8","104546",C09AA04,C09,1848,13118
"2023","8","104712",C09DA01,C09,118,0
"2023","8","104713",C09DA01,C09,7398,6580
"2023","8","10604",C09CA01,C09,6038,1982
"2023","8","10680",C07AG02,C07,6874,6642
"2023","8","10682",C07AG02,C07,5946,5266
"2023","8","107166",C09CA01,C09,5052,4222
"2023","8","107173",C09CA01,C09,4498,4242
"2023","8","107794",C02CA04,C02,4296,6
"2023","8","107795",C02CA04,C02,2,0
"2023","8","11006",C09AA03,C09,2794,2860
"2023","8","110654",C09AA04,C09,2192,2050
"2023","8","110714",C09AA04,C09,408,0
"2023","8","110719",C09AA04,C09,1308,1016
"2023","8","111898",C08CA08,C08,890,452
"2023","8","111900",C08CA08,C08,5878,5948
"2023","8","111902",C08CA08,C08,1796,648
"2023","8","111904",C08CA08,C08,5606,4964
"2023","8","112568",C07AB12,C07,2,0
"2023","8","112572",C07AB12,C07,17262,19992
"2023","8","112579",C07AB12,C07,12496,19850
"2023","8","112586",C07AB12,C07,98,12
"2023","8","112587",C07AB12,C07,4,0
"2023","8","112594",C07AB12,C07,2,0
"2023","8","114059",C09CA01,C09,6904,6834
"2023","8","114061",C09CA01,C09,2,0
"2023","8","114065",C09CA01,C09,9620,10570
"2023","8","114067",C09CA01,C09,27336,39930
"2023","8","114068",C09CA01,C09,1560,184
"2023","8","114070",C09CA01,C09,6530,5862
"2023","8","114881",C09AA08,C09,416,276
"2023","8","114888",C09AA08,C09,356,316
"2023","8","116440",C03CA01,C03,2,0
"2023","8","116441",C03CA01,C03,4,2
"2023","8","120263",C07BB12,C07,4,0
"2023","8","120325",C03BA11,C03,12352,6744
"2023","8","120329",C03BA11,C03,16140,19444
"2023","8","122109",C09DA01,C09,2376,2266
"2023","8","122683",C09BA04,C09,2,0
"2023","8","122684",C09BA04,C09,2,0
"2023","8","122685",C09BA04,C09,21486,6106
"2023","8","122686",C09BA04,C09,4,0
"2023","8","122690",C09BA04,C09,50314,51272
"2023","8","124087",C09BB04,C09,21200,8166
"2023","8","124088",C09BB04,C09,20,0
"2023","8","124091",C09BB04,C09,29130,26428
"2023","8","124092",C09BB04,C09,100,0
"2023","8","124093",C09BB04,C09,15192,16328
"2023","8","124101",C09BB04,C09,1372,460
"2023","8","124102",C09BB04,C09,6,0
"2023","8","124105",C09BB04,C09,2824,2316
"2023","8","124106",C09BB04,C09,16,0
"2023","8","124107",C09BB04,C09,1378,1458
"2023","8","124115",C09BB04,C09,7648,2284
"2023","8","124116",C09BB04,C09,14,0
"2023","8","124119",C09BB04,C09,12668,11360
"2023","8","124120",C09BB04,C09,74,0
"2023","8","124121",C09BB04,C09,6030,6446
"2023","8","124129",C09BB04,C09,5738,1758
"2023","8","124130",C09BB04,C09,8,0
"2023","8","124133",C09BB04,C09,11208,9254
"2023","8","124134",C09BB04,C09,58,0
"2023","8","124135",C09BB04,C09,5494,5900
"2023","8","124414",C03BA11,C03,2208,928
"2023","8","124416",C03BA11,C03,2056,986
"2023","8","125099",C09BA05,C09,2382,1962
"2023","8","125589",C09CA03,C09,104,16
"2023","8","125592",C09CA03,C09,420,10
"2023","8","125595",C09CA03,C09,84,20
"2023","8","125598",C09CA03,C09,424,8
"2023","8","125641",C02AC06,C02,20182,14562
"2023","8","127546",C09BB03,C09,1674,0
"2023","8","128435",C09AA04,C09,776,3930
"2023","8","128710",C08CA08,C08,15438,14236
"2023","8","1328",C02AB01,C02,16580,15898
"2023","8","13316",C08CA08,C08,12858,6666
"2023","8","133973",C09DB04,C09,6,0
"2023","8","133989",C09DB04,C09,2608,1816
"2023","8","133990",C09DB04,C09,6,0
"2023","8","133993",C09DB04,C09,2,0
"2023","8","133994",C09DB04,C09,4,0
"2023","8","133997",C09DB04,C09,1088,716
"2023","8","134243",C09BA04,C09,1746,3242
"2023","8","134247",C09BA04,C09,4048,10402
"2023","8","134270",C09DA03,C09,4042,2112
"2023","8","134274",C09DA03,C09,4,0
"2023","8","134281",C09DA03,C09,8892,4494
"2023","8","134283",C09DA03,C09,2,0
"2023","8","134292",C09DA03,C09,6688,5608
"2023","8","13475",C09AA05,C09,16,0
"2023","8","13476",C09AA05,C09,1954,1182
"2023","8","13477",C09AA05,C09,6,0
"2023","8","13478",C09AA05,C09,750,344
"2023","8","137529",C09AA04,C09,6,0
"2023","8","137534",C09AA04,C09,446,296
"2023","8","138303",C09AA04,C09,3648,2682
"2023","8","138315",C09AA04,C09,1392,902
"2023","8","13888",C09CA01,C09,2,0
"2023","8","13892",C09CA01,C09,108,2
"2023","8","13894",C09CA01,C09,9584,50
"2023","8","13895",C09CA01,C09,130,8
"2023","8","13897",C09CA01,C09,50,0
"2023","8","139477",C07AB05,C07,4838,1672
"2023","8","139478",C07AB05,C07,2236,2380
"2023","8","139479",C07AB05,C07,10944,8276
"2023","8","140124",C09AA04,C09,1712,62
"2023","8","140127",C09AA04,C09,288,0
"2023","8","140135",C09AA04,C09,370,22
"2023","8","140138",C09AA04,C09,922,0
"2023","8","140371",C09DA03,C09,102,100
"2023","8","140373",C09DA03,C09,74,70
"2023","8","140387",C09DA03,C09,56,0
"2023","8","140391",C09DA03,C09,14,0
"2023","8","140392",C09DA03,C09,56,62
"2023","8","140394",C09DA03,C09,176,270
"2023","8","140405",C09DA03,C09,6,0
"2023","8","140408",C09DA03,C09,114,0
"2023","8","140413",C09DA03,C09,38,44
"2023","8","140415",C09DA03,C09,94,86
"2023","8","140429",C09DA03,C09,20,0
"2023","8","142095",C08CA01,C08,4710,6164
"2023","8","142103",C08CA01,C08,7772,17778
"2023","8","142107",C08CA01,C08,3112,0
"2023","8","142117",C08CA01,C08,1344,1534
"2023","8","142125",C08CA01,C08,3158,6650
"2023","8","142129",C08CA01,C08,964,0
"2023","8","144794",C09BB03,C09,60,0
"2023","8","144795",C09BB03,C09,2558,2478
"2023","8","146952",C09CA03,C09,318,472
"2023","8","146957",C09CA03,C09,110,0
"2023","8","146964",C09CA03,C09,240,308
"2023","8","146969",C09CA03,C09,100,0
"2023","8","147553",C09BA04,C09,930,2988
"2023","8","147982",C09CA07,C09,664,0
"2023","8","147983",C09CA07,C09,248,3378
"2023","8","147989",C09CA07,C09,880,0
"2023","8","147990",C09CA07,C09,610,3852
"2023","8","150208",C07BB12,C07,2,0
"2023","8","150656",C08CA01,C08,1028,1038
"2023","8","150657",C08CA01,C08,222,8
"2023","8","151034",C03BA11,C03,2642,2716
"2023","8","1512",C09AA05,C09,2,0
"2023","8","151485",C09CA01,C09,68,0
"2023","8","151525",C09CA01,C09,138,0
"2023","8","151532",C09CA01,C09,476,238
"2023","8","151559",C09CA01,C09,44,0
"2023","8","151566",C09CA01,C09,152,70
"2023","8","151632",C09DA01,C09,112,52
"2023","8","151640",C09DA01,C09,364,150
"2023","8","151645",C09DA01,C09,376,176
"2023","8","151949",C03BA11,C03,22392,25742
"2023","8","152956",C09CA07,C09,2,0
"2023","8","152957",C09CA07,C09,38672,41432
"2023","8","152958",C09CA07,C09,6,0
"2023","8","152959",C09CA07,C09,48978,49344
"2023","8","15316",C09DA01,C09,5298,88
"2023","8","15317",C09DA01,C09,17448,20276
"2023","8","153448",C07BB07,C07,104,0
"2023","8","153450",C07BB07,C07,464,486
"2023","8","153452",C07BB07,C07,20,0
"2023","8","153454",C07BB07,C07,446,444
"2023","8","153458",C07BB07,C07,160,158
"2023","8","153500",C07AB08,C07,566,786
"2023","8","153502",C07AB08,C07,114,116
"2023","8","15378",C08CA01,C08,23648,14
"2023","8","15379",C08CA01,C08,6798,20
"2023","8","155092",C09DA03,C09,3224,2632
"2023","8","155093",C09DA03,C09,5954,5352
"2023","8","156897",C09CA03,C09,42,8
"2023","8","156901",C09CA03,C09,22,0
"2023","8","156902",C09CA03,C09,822,740
"2023","8","157778",C09DA01,C09,40,14
"2023","8","157785",C09DA01,C09,1594,1468
"2023","8","158009",C09CA04,C09,450,564
"2023","8","158011",C09CA04,C09,896,1092
"2023","8","158014",C09CA04,C09,170,106
"2023","8","158016",C09CA04,C09,508,498
"2023","8","158191",C09CA07,C09,3212,1294
"2023","8","158198",C09CA07,C09,10852,11816
"2023","8","15864",C09AA05,C09,4204,4388
"2023","8","15866",C09AA05,C09,7264,5640
"2023","8","158993",C09DA06,C09,5756,258
"2023","8","158995",C09DA06,C09,668,4686
"2023","8","159011",C09DA06,C09,5198,4254
"2023","8","1605",C09AA05,C09,2,0
"2023","8","160682",C08CA01,C08,292,150
"2023","8","160684",C08CA01,C08,408,198
"2023","8","160685",C08CA01,C08,36,2
"2023","8","160687",C08CA01,C08,174,18
"2023","8","161846",C09DA03,C09,4,0
"2023","8","161954",C09DA03,C09,4242,4144
"2023","8","161968",C09DA03,C09,3524,3230
"2023","8","162008",C09BA04,C09,13134,2972
"2023","8","162011",C09BA04,C09,2,0
"2023","8","162012",C09BA04,C09,34218,34938
"2023","8","162013",C09BA04,C09,2,0
"2023","8","162701",C09CA03,C09,190,260
"2023","8","162703",C09CA03,C09,76,260
"2023","8","162898",C08CA01,C08,10554,1764
"2023","8","162908",C08CA01,C08,32394,34026
"2023","8","162932",C08CA01,C08,2248,888
"2023","8","162942",C08CA01,C08,8656,8724
"2023","8","163110",C08CA01,C08,520,50
"2023","8","163111",C08CA01,C08,2196,74
"2023","8","163112",C08CA01,C08,2206,60
"2023","8","163114",C08CA01,C08,5546,114
"2023","8","163192",C09CA03,C09,12416,21884
"2023","8","163194",C09CA03,C09,10800,8996
"2023","8","163325",C09DA03,C09,2440,6136
"2023","8","163327",C09DA03,C09,3882,9460
"2023","8","163328",C09DA03,C09,2,0
"2023","8","163329",C09DA03,C09,1046,1750
"2023","8","16367",C09AA05,C09,1744,672
"2023","8","16369",C09AA05,C09,7190,7488
"2023","8","16383",C09AA05,C09,442,160
"2023","8","16385",C09AA05,C09,2516,2556
"2023","8","16405",C09AA05,C09,544,34
"2023","8","16407",C09AA05,C09,1058,90
"2023","8","16420",C09AA05,C09,2302,1434
"2023","8","16422",C09AA05,C09,4774,6082
"2023","8","165069",C09BA04,C09,806,3270
"2023","8","165073",C09BA04,C09,2328,5280
"2023","8","166421",C02AC06,C02,9798,6248
"2023","8","166423",C02AC06,C02,59996,67080
"2023","8","166424",C02AC06,C02,2,0
"2023","8","166803",C09CA03,C09,2,0
"2023","8","167666",C09CA07,C09,852,8
"2023","8","167667",C09CA07,C09,14780,11820
"2023","8","167669",C09CA07,C09,4,0
"2023","8","167670",C09CA07,C09,4,0
"2023","8","167671",C09CA07,C09,4,0
"2023","8","167673",C09CA07,C09,1026,2
"2023","8","167674",C09CA07,C09,15266,13066
"2023","8","167676",C09CA07,C09,336,0
"2023","8","167837",C09DB04,C09,2,0
"2023","8","167852",C09DB04,C09,24096,17658
"2023","8","167855",C09DB04,C09,2,0
"2023","8","167859",C09DB04,C09,13828,9954
"2023","8","167879",C09CA07,C09,8,0
"2023","8","167889",C09CA07,C09,2,0
"2023","8","168",C03AA03,C03,40608,44402
"2023","8","168096",C09DA04,C09,4610,4102
"2023","8","168104",C09DA04,C09,5188,4878
"2023","8","169123",C09CA01,C09,7398,7476
"2023","8","16913",C02AC05,C02,1322,702
"2023","8","16916",C02AC05,C02,3946,5120
"2023","8","16922",C02AC05,C02,2,0
"2023","8","16923",C02AC05,C02,1764,990
"2023","8","16926",C02AC05,C02,6506,8328
"2023","8","16932",C02AC05,C02,1650,790
"2023","8","169623",C08CA13,C08,15140,5800
"2023","8","169629",C08CA13,C08,32464,2286
"2023","8","169654",C08CA13,C08,4124,1086
"2023","8","169660",C08CA13,C08,12632,1244
"2023","8","169727",C09CA07,C09,15496,13998
"2023","8","169865",C09AA02,C09,164,86
"2023","8","169869",C09AA02,C09,606,652
"2023","8","169871",C09AA02,C09,114,64
"2023","8","169875",C09AA02,C09,632,696
"2023","8","169879",C09AA02,C09,186,170
"2023","8","169881",C09AA02,C09,24,0
"2023","8","170658",C09BB04,C09,2,0
"2023","8","170659",C09BB04,C09,12,0
"2023","8","171539",C09CA06,C09,21802,24946
"2023","8","171544",C09CA06,C09,7326,6422
"2023","8","171547",C09CA06,C09,11866,11422
"2023","8","171551",C09CA06,C09,13540,13660
"2023","8","171555",C09CA06,C09,17528,17040
"2023","8","171556",C09CA06,C09,10,0
"2023","8","171560",C09CA06,C09,2,0
"2023","8","171563",C09DA06,C09,3360,3294
"2023","8","171571",C09DA06,C09,5742,3044
"2023","8","171575",C09DA06,C09,6706,7648
"2023","8","172034",C09CA07,C09,34236,27688
"2023","8","173111",C09DB04,C09,2,0
"2023","8","173562",C09DB04,C09,17122,16994
"2023","8","173565",C09DB04,C09,2,0
"2023","8","175272",C09CA06,C09,194,4
"2023","8","175277",C09CA06,C09,654,496
"2023","8","175280",C09CA06,C09,298,0
"2023","8","175285",C09CA06,C09,1036,772
"2023","8","175288",C09CA06,C09,36,0
"2023","8","175293",C09CA06,C09,532,368
"2023","8","176348",C07AB07,C07,2522,90
"2023","8","176352",C07AB07,C07,474,0
"2023","8","176356",C07AB07,C07,38,316
"2023","8","176360",C07AB07,C07,32,8
"2023","8","176364",C07AB07,C07,258,54
"2023","8","176368",C07AB07,C07,116,2
"2023","8","176446",C09CA03,C09,2114,1164
"2023","8","176448",C09CA03,C09,12,0
"2023","8","176449",C09CA03,C09,4526,4248
"2023","8","176453",C09CA03,C09,2004,2052
"2023","8","176455",C09CA03,C09,28,6
"2023","8","176456",C09CA03,C09,5432,5194
"2023","8","176570",C08CA13,C08,340,158
"2023","8","176571",C08CA13,C08,2,0
"2023","8","176575",C08CA13,C08,1208,790
"2023","8","176581",C08CA13,C08,1182,522
"2023","8","176913",C07AB07,C07,16928,18216
"2023","8","176914",C07AB07,C07,4554,5178
"2023","8","176944",C09AA05,C09,666,2462
"2023","8","176945",C09AA05,C09,1170,6440
"2023","8","177279",C09BB07,C09,22,0
"2023","8","177280",C09BB07,C09,1582,2162
"2023","8","177281",C09BB07,C09,7840,8380
"2023","8","177284",C09BB07,C09,12,0
"2023","8","177285",C09BB07,C09,586,558
"2023","8","177286",C09BB07,C09,3892,4694
"2023","8","177290",C09BB07,C09,152,110
"2023","8","177291",C09BB07,C09,706,776
"2023","8","177292",C09BB07,C09,2,0
"2023","8","177293",C09BB07,C09,2,0
"2023","8","177294",C09BB07,C09,2,0
"2023","8","177295",C09BB07,C09,522,378
"2023","8","177296",C09BB07,C09,3650,4190
"2023","8","177395",C09BB03,C09,1540,1484
"2023","8","178578",C09BB07,C09,1940,316
"2023","8","178580",C09BB07,C09,8,0
"2023","8","178582",C09BB07,C09,934,126
"2023","8","178584",C09BB07,C09,2,0
"2023","8","178586",C09BB07,C09,246,94
"2023","8","178590",C09BB07,C09,778,156
"2023","8","178620",C09BB04,C09,1248,1228
"2023","8","178621",C09BB04,C09,2528,2424
"2023","8","178622",C09BB04,C09,414,482
"2023","8","178623",C09BB04,C09,1292,1166
"2023","8","178626",C09BB04,C09,330,486
"2023","8","178627",C09BB04,C09,1026,896
"2023","8","180433",C09BB03,C09,3602,4134
"2023","8","180458",C08CA13,C08,2712,2198
"2023","8","183073",C09CA07,C09,2568,2994
"2023","8","183078",C09CA07,C09,4098,994
"2023","8","183377",C09DA06,C09,17378,17892
"2023","8","183378",C09DA06,C09,2,0
"2023","8","184284",C07FB07,C07,5050,4192
"2023","8","184288",C07FB07,C07,1472,1176
"2023","8","184292",C07FB07,C07,1356,1150
"2023","8","186049",C09BA04,C09,1184,0
"2023","8","186050",C09BA04,C09,2,0
"2023","8","186927",C02AC02,C02,2,0
"2023","8","187592",C09BB04,C09,2,0
"2023","8","187788",C09BB04,C09,4466,1736
"2023","8","187792",C09BB04,C09,1944,9840
"2023","8","187793",C09BB04,C09,7534,8
"2023","8","187796",C09BB04,C09,492,158
"2023","8","187800",C09BB04,C09,304,1096
"2023","8","187801",C09BB04,C09,764,16
"2023","8","187804",C09BB04,C09,1944,2154
"2023","8","187808",C09BB04,C09,272,3968
"2023","8","187809",C09BB04,C09,4110,34
"2023","8","187812",C09BB04,C09,1604,1958
"2023","8","187816",C09BB04,C09,714,3136
"2023","8","187817",C09BB04,C09,2828,30
"2023","8","188612",C07AB05,C07,2054,1126
"2023","8","188616",C07AB05,C07,3546,2084
"2023","8","189657",C09DA07,C09,1096,702
"2023","8","189664",C09DA07,C09,2966,3068
"2023","8","189668",C09DA07,C09,1566,1730
"2023","8","189675",C09DA07,C09,20,0
"2023","8","189677",C09DA07,C09,20284,22256
"2023","8","189678",C09DA07,C09,2,0
"2023","8","189684",C09DA07,C09,9440,8020
"2023","8","189685",C09DA07,C09,2,0
"2023","8","189688",C09DA07,C09,18420,21424
"2023","8","189691",C09DA07,C09,13692,17318
"2023","8","189695",C09DA07,C09,2,0
"2023","8","190081",C09DA07,C09,488,0
"2023","8","190082",C09DA07,C09,2690,392
"2023","8","190084",C09DA07,C09,34,0
"2023","8","190087",C09DA07,C09,6,0
"2023","8","190088",C09DA07,C09,240,0
"2023","8","190090",C09DA07,C09,18,0
"2023","8","190900",C02KX01,C02,8,0
"2023","8","190958",C09BX01,C09,17064,4060
"2023","8","190960",C09BX01,C09,32032,33072
"2023","8","190963",C09BX01,C09,2994,662
"2023","8","190965",C09BX01,C09,5648,5860
"2023","8","190968",C09BX01,C09,16080,3282
"2023","8","190970",C09BX01,C09,30798,32286
"2023","8","190971",C09BX01,C09,2,0
"2023","8","190973",C09BX01,C09,17670,3466
"2023","8","190975",C09BX01,C09,39548,39832
"2023","8","191015",C09AA05,C09,2,0
"2023","8","191029",C09AA05,C09,2,0
"2023","8","191869",C03BA11,C03,2,0
"2023","8","191873",C03BA11,C03,2,0
"2023","8","191876",C03BA11,C03,4,0
"2023","8","191877",C03BA11,C03,17404,14650
"2023","8","191880",C03BA11,C03,15022,15390
"2023","8","19374",C09DA01,C09,2,0
"2023","8","193874",C09DA07,C09,5242,4220
"2023","8","193884",C09DA07,C09,18276,13458
"2023","8","193888",C09DA07,C09,68,0
"2023","8","193890",C09DA07,C09,4,0
"2023","8","193894",C09DA07,C09,590,16
"2023","8","193895",C09DA07,C09,4640,3942
"2023","8","1942",C09AA05,C09,2,0
"2023","8","195474",C09DB07,C09,5712,2980
"2023","8","195477",C09DB07,C09,2,0
"2023","8","195484",C09DB07,C09,2974,1630
"2023","8","195986",C07AB07,C07,6702,5152
"2023","8","195991",C07AB07,C07,18,0
"2023","8","195996",C07AB07,C07,4366,3506
"2023","8","196001",C07AB07,C07,12,0
"2023","8","196006",C07AB07,C07,1060,774
"2023","8","197056",C07FB07,C07,2828,868
"2023","8","197058",C07FB07,C07,4266,5042
"2023","8","197060",C07FB07,C07,472,242
"2023","8","197062",C07FB07,C07,890,1038
"2023","8","197064",C07FB07,C07,398,132
"2023","8","197066",C07FB07,C07,796,908
"2023","8","197068",C07FB07,C07,206,52
"2023","8","197070",C07FB07,C07,822,808
"2023","8","199668",C07AB07,C07,4,0
"2023","8","199669",C07AB07,C07,16120,14364
"2023","8","199671",C07AB07,C07,8410,4384
"2023","8","199673",C07AB07,C07,8382,4756
"2023","8","199675",C07AB07,C07,3454,864
"2023","8","199677",C07AB07,C07,2130,944
"2023","8","199679",C07AB07,C07,448,98
"2023","8","200153",C08CA13,C08,2144,31832
"2023","8","200154",C08CA13,C08,766,10894
"2023","8","20031",C03BA11,C03,1866,698
"2023","8","200410",C09BB07,C09,20,0
"2023","8","200412",C09BB07,C09,10,0
"2023","8","200413",C09BB07,C09,10,0
"2023","8","201394",C09AA05,C09,2,0
"2023","8","201416",C09AA05,C09,4,0
"2023","8","202734",C07AB05,C07,2370,1850
"2023","8","202738",C07AB05,C07,2998,2566
"2023","8","203030",C03DA04,C03,7574,7550
"2023","8","203032",C03DA04,C03,2,0
"2023","8","203033",C03DA04,C03,2,0
"2023","8","203055",C03DA04,C03,3964,3688
"2023","8","203395",C09DB07,C09,2628,3420
"2023","8","203397",C09DB07,C09,4294,4352
"2023","8","205392",C02CA06,C02,126,0
"2023","8","205396",C02CA06,C02,14,0
"2023","8","206184",C09BB04,C09,1270,1316
"2023","8","206185",C09BB04,C09,2380,2872
"2023","8","206186",C09BB04,C09,106,40
"2023","8","206187",C09BB04,C09,216,276
"2023","8","206188",C09BB04,C09,456,298
"2023","8","206189",C09BB04,C09,870,1144
"2023","8","206190",C09BB04,C09,242,338
"2023","8","206191",C09BB04,C09,602,684
"2023","8","206205",C09DB04,C09,8576,4974
"2023","8","206208",C09DB04,C09,15810,18834
"2023","8","206211",C09DB04,C09,3588,2318
"2023","8","206214",C09DB04,C09,7704,9156
"2023","8","206485",C09BX01,C09,1196,1210
"2023","8","206489",C09BX01,C09,4,0
"2023","8","206494",C09BX01,C09,5958,1364
"2023","8","206498",C09BX01,C09,5762,6924
"2023","8","206503",C09BX01,C09,1294,448
"2023","8","206507",C09BX01,C09,920,1132
"2023","8","206512",C09BX01,C09,5740,1564
"2023","8","206516",C09BX01,C09,5506,6746
"2023","8","206521",C09BX01,C09,5808,1052
"2023","8","206525",C09BX01,C09,5992,7106
"2023","8","207142",C09BA05,C09,4,0
"2023","8","207203",C09DA07,C09,234,2220
"2023","8","207864",C09BB04,C09,2,0
"2023","8","207930",C03EA06,C03,34544,34132
"2023","8","207941",C03CA01,C03,1308,1074
"2023","8","208716",C09AA04,C09,2,0
"2023","8","208717",C09AA04,C09,20,0
"2023","8","208720",C09AA04,C09,2,0
"2023","8","208721",C09AA04,C09,2,0
"2023","8","209038",C09DX04,C09,29916,29068
"2023","8","209039",C09DX04,C09,42,0
"2023","8","209040",C09DX04,C09,11232,10918
"2023","8","209043",C09DX04,C09,6838,6550
"2023","8","209273",C09DB01,C09,2,0
"2023","8","209476",C09DX04,C09,2,0
"2023","8","209911",C09BX02,C09,230,0
"2023","8","209913",C09BX02,C09,252,0
"2023","8","209915",C09BX02,C09,2146,1678
"2023","8","209917",C09BX02,C09,5816,5672
"2023","8","210156",C09CA07,C09,2,0
"2023","8","210157",C09DA07,C09,2,0
"2023","8","213255",C09BX02,C09,26962,25754
"2023","8","213256",C09BX02,C09,2,0
"2023","8","213258",C09BX02,C09,8500,9254
"2023","8","213261",C09BX02,C09,6396,6780
"2023","8","213262",C09BX02,C09,2,0
"2023","8","213264",C09BX02,C09,8420,8704
"2023","8","213939",C07AB12,C07,26912,25020
"2023","8","214182",C07AB02,C07,8964,8558
"2023","8","214189",C07AB02,C07,2,0
"2023","8","214193",C07AB02,C07,7980,7602
"2023","8","214204",C07AB02,C07,3428,3212
"2023","8","214215",C07AB02,C07,1052,926
"2023","8","214325",C09BB04,C09,448,422
"2023","8","214329",C09BB04,C09,54,28
"2023","8","214332",C09BB04,C09,152,58
"2023","8","214336",C09BB04,C09,140,84
"2023","8","215061",C09DB01,C09,2274,2278
"2023","8","215065",C09DB01,C09,8,0
"2023","8","215070",C09DB01,C09,768,808
"2023","8","215071",C09DB01,C09,2,0
"2023","8","215074",C09DB01,C09,2,0
"2023","8","215600",C08DA01,C08,3114,3676
"2023","8","215601",C08DA01,C08,654,642
"2023","8","216903",C09DA07,C09,4544,5338
"2023","8","216905",C09DA07,C09,2256,2810
"2023","8","21856",C07AG02,C07,9012,8412
"2023","8","21857",C07AG02,C07,12,0
"2023","8","21860",C07AG02,C07,2,0
"2023","8","21869",C07AG02,C07,8,0
"2023","8","21875",C07AG02,C07,2,0
"2023","8","219655",C07AB02,C07,2,0
"2023","8","219663",C07AB02,C07,2,0
"2023","8","220629",C09BX01,C09,1294,5404
"2023","8","220631",C09BX01,C09,2742,3916
"2023","8","220632",C09BX01,C09,1016,2250
"2023","8","220635",C09BX01,C09,1316,2714
"2023","8","220637",C09BX01,C09,2322,3682
"2023","8","220638",C09BX01,C09,1178,5366
"2023","8","220640",C09BX01,C09,2638,4424
"2023","8","220778",C02CA06,C02,80,78
"2023","8","220781",C02CA06,C02,100,144
"2023","8","221213",C07AB05,C07,3298,3672
"2023","8","221249",C03DA04,C03,4,0
"2023","8","221744",C03CA01,C03,4,4
"2023","8","224276",C09BB04,C09,1388,1340
"2023","8","224732",C08CA06,C08,90,70
"2023","8","224740",C09AA05,C09,6,0
"2023","8","224744",C09AA05,C09,3614,6836
"2023","8","224749",C09AA05,C09,6450,16408
"2023","8","224751",C09AA05,C09,12408,22794
"2023","8","224759",C09AA05,C09,44,0
"2023","8","224761",C09AA05,C09,5258,15720
"2023","8","224764",C09AA05,C09,9978,13358
"2023","8","224816",C09BA05,C09,2676,5232
"2023","8","224817",C09BA05,C09,1686,14
"2023","8","224840",C09BA05,C09,4646,8588
"2023","8","224841",C09BA05,C09,1926,8
"2023","8","225505",C07AG02,C07,1652,1322
"2023","8","225506",C07AG02,C07,1974,1388
"2023","8","226784",C09BB07,C09,208,0
"2023","8","226792",C09BB07,C09,1518,1348
"2023","8","226794",C09BB07,C09,576,0
"2023","8","227413",C03CA01,C03,2,0
"2023","8","227417",C03CA01,C03,674,604
"2023","8","227421",C03CA01,C03,4,0
"2023","8","227493",C09DX01,C09,6880,6622
"2023","8","227506",C09DX01,C09,18,0
"2023","8","227517",C09DX01,C09,2680,2730
"2023","8","227528",C09DX01,C09,24,0
"2023","8","227539",C09DX01,C09,1486,1382
"2023","8","227550",C09DX01,C09,6,0
"2023","8","227583",C09DX01,C09,2120,2012
"2023","8","227594",C09DX01,C09,18,0
"2023","8","227605",C09DX01,C09,10,0
"2023","8","228094",C09BB07,C09,2196,2170
"2023","8","228971",C09BB07,C09,116,46
"2023","8","228979",C09BB07,C09,378,308
"2023","8","228981",C09BB07,C09,1046,0
"2023","8","228988",C09BB07,C09,4214,4160
"2023","8","229034",C09BX01,C09,6,0
"2023","8","229038",C09BX01,C09,2,0
"2023","8","229583",C09AA04,C09,2,0
"2023","8","229589",C09AA04,C09,8,0
"2023","8","229903",C09AA04,C09,15070,20118
"2023","8","229905",C09AA04,C09,19940,28066
"2023","8","229909",C09AA04,C09,23926,20818
"2023","8","229910",C09AA04,C09,6,0
"2023","8","229916",C09BA04,C09,226,0
"2023","8","229926",C09BA04,C09,5220,5234
"2023","8","229934",C09BA04,C09,212,0
"2023","8","229935",C09BA04,C09,2,0
"2023","8","229944",C09BA04,C09,5356,2400
"2023","8","229948",C09BA04,C09,15496,13062
"2023","8","229952",C09BA04,C09,204,0
"2023","8","229953",C09BA04,C09,2450,1690
"2023","8","229957",C09BA04,C09,7798,6126
"2023","8","230594",C02AC05,C02,816,170
"2023","8","230595",C02AC05,C02,2908,512
"2023","8","230598",C02AC05,C02,1088,44
"2023","8","230599",C02AC05,C02,4478,292
"2023","8","231246",C09DA07,C09,32960,42038
"2023","8","231247",C09DA07,C09,3432,0
"2023","8","231469",C09DB07,C09,2034,990
"2023","8","231474",C09DB07,C09,2228,2622
"2023","8","231686",C08DA01,C08,30,6
"2023","8","231687",C07AB02,C07,24524,25370
"2023","8","231688",C07AB02,C07,12138,10214
"2023","8","231689",C07AB02,C07,21256,21758
"2023","8","231691",C07AB02,C07,4058,1952
