KOD_SUKL;NAZEV;ATC_WHO
0240461;DASATINIB SANDOZ;L01EA02
0240462;DASATINIB SANDOZ;L01EA02
0240463;DASATINIB SANDOZ;L01EA02
0240464;DASATINIB SANDOZ;L01EA02
0240465;DASATINIB SANDOZ;L01EA02
0240466;DASATINIB SANDOZ;L01EA02
0240467;DASATINIB SANDOZ;L01EA02
0240468;DASATINIB SANDOZ;L01EA02
0240469;RIVAROXABAN XANTIS;B01AF01
0240470;RIVAROXABAN XANTIS;B01AF01
0240471;RIVAROXABAN XANTIS;B01AF01
0240472;RIVAROXABAN XANTIS;B01AF01
0240473;RIVAROXABAN XANTIS;B01AF01
0240474;RIVAROXABAN XANTIS;B01AF01
0240475;RIVAROXABAN XANTIS;B01AF01
0240476;RIVAROXABAN XANTIS;B01AF01
0240477;RIVAROXABAN XANTIS;B01AF01
0240478;RIVAROXABAN XANTIS;B01AF01
0240479;RIVAROXABAN XANTIS;B01AF01
0240480;RIVAROXABAN XANTIS;B01AF01
0240481;RIVAROXABAN XANTIS;B01AF01
0240482;RIVAROXABAN XANTIS;B01AF01
0240483;RIVAROXABAN XANTIS;B01AF01
0240484;RIVAROXABAN XANTIS;B01AF01
0240485;RIVAROXABAN XANTIS;B01AF01
0240486;RIVAROXABAN XANTIS;B01AF01
0240487;RIVAROXABAN XANTIS;B01AF01
0240488;RIVAROXABAN XANTIS;B01AF01
0240489;RIVAROXABAN XANTIS;B01AF01
0240490;RIVAROXABAN XANTIS;B01AF01
0240491;RIVAROXABAN XANTIS;B01AF01
0240492;RIVAROXABAN XANTIS;B01AF01
0240493;RIVAROXABAN XANTIS;B01AF01
0240494;RIVAROXABAN XANTIS;B01AF01
0240495;RIVAROXABAN XANTIS;B01AF01
0240496;RIVAROXABAN XANTIS;B01AF01
0240497;RIVAROXABAN XANTIS;B01AF01
0240498;RIVAROXABAN XANTIS;B01AF01
0240499;RIVAROXABAN XANTIS;B01AF01
0240500;RIVAROXABAN XANTIS;B01AF01
0240501;RIVAROXABAN XANTIS;B01AF01
0240502;RIVAROXABAN XANTIS;B01AF01
0240503;RIVAROXABAN XANTIS;B01AF01
0240504;RIVAROXABAN XANTIS;B01AF01
0240505;RIVAROXABAN XANTIS;B01AF01
0240506;RIVAROXABAN XANTIS;B01AF01
0240507;RIVAROXABAN XANTIS;B01AF01
0240508;RIVAROXABAN XANTIS;B01AF01
0240509;RIVAROXABAN XANTIS;B01AF01
0240510;RIVAROXABAN XANTIS;B01AF01
0240511;RIVAROXABAN XANTIS;B01AF01
0240512;RIVAROXABAN XANTIS;B01AF01
0240513;RIVAROXABAN XANTIS;B01AF01
0240514;RIVAROXABAN XANTIS;B01AF01
0240515;RIVAROXABAN XANTIS;B01AF01
0240549;VILDAGLIPTIN STADA;A10BH02
0240550;VILDAGLIPTIN STADA;A10BH02
0240551;VILDAGLIPTIN STADA;A10BH02
0240552;VILDAGLIPTIN STADA;A10BH02
0240553;VILDAGLIPTIN STADA;A10BH02
0240554;VILDAGLIPTIN STADA;A10BH02
0240555;VILDAGLIPTIN STADA;A10BH02
0240556;VILDAGLIPTIN STADA;A10BH02
0240557;VILDAGLIPTIN STADA;A10BH02
0240558;VILDAGLIPTIN STADA;A10BH02
0240559;VILDAGLIPTIN STADA;A10BH02
0240560;VILDAGLIPTIN STADA;A10BH02
0240561;VILDAGLIPTIN STADA;A10BH02
0240562;VILDAGLIPTIN STADA;A10BH02
0240563;VILDAGLIPTIN STADA;A10BH02
0240564;VILDAGLIPTIN STADA;A10BH02
0240565;VILDAGLIPTIN STADA;A10BH02
0240566;VILDAGLIPTIN STADA;A10BH02
0240568;ERLOTINIB KRKA;L01EB02
0240569;ERLOTINIB KRKA;L01EB02
0240570;ERLOTINIB KRKA;L01EB02
0240571;ERLOTINIB KRKA;L01EB02
0240572;ERLOTINIB KRKA;L01EB02
0240573;ERLOTINIB KRKA;L01EB02
0240577;KARBETOCIN AVMC;H01BB03
0240578;KARBETOCIN AVMC;H01BB03
0240579;DEFERASIROX ZENTIVA;V03AC03
0240580;DEFERASIROX ZENTIVA;V03AC03
0240581;DEFERASIROX ZENTIVA;V03AC03
0240582;DEFERASIROX ZENTIVA;V03AC03
0240583;DEFERASIROX ZENTIVA;V03AC03
0240584;DEFERASIROX ZENTIVA;V03AC03
0240585;DEFERASIROX ZENTIVA;V03AC03
0240625;ROZETIN;C10BA06
0240626;ROZETIN;C10BA06
0240627;ROZETIN;C10BA06
0240628;ROZETIN;C10BA06
0240629;ROZETIN;C10BA06
0240630;ROZETIN;C10BA06
0240631;ROZETIN;C10BA06
0240632;ROZETIN;C10BA06
0240633;ROZETIN;C10BA06
0240634;ROZETIN;C10BA06
0240635;ROZETIN;C10BA06
0240670;REVERANTZA;C09DB02
0240671;REVERANTZA;C09DB02
0240672;REVERANTZA;C09DB02
0240673;REVERANTZA;C09DB02
0240674;DICLOFENAC EIGNAPHARMA;M02AA15
0240675;DICLOFENAC EIGNAPHARMA;M02AA15
0240676;DICLOFENAC EIGNAPHARMA;M02AA15
0240677;DICLOFENAC EIGNAPHARMA;M02AA15
0240678;DICLOFENAC EIGNAPHARMA;M02AA15
0240679;DICLOFENAC EIGNAPHARMA;M02AA15
0240680;DICLOFENAC EIGNAPHARMA;M02AA15
0240681;OMEPRAZOL MEDREG;A02BC01
0240682;OMEPRAZOL MEDREG;A02BC01
0240683;OMEPRAZOL MEDREG;A02BC01
0240684;OMEPRAZOL MEDREG;A02BC01
0240685;OMEPRAZOL MEDREG;A02BC01
0240686;OMEPRAZOL MEDREG;A02BC01
0240687;OMEPRAZOL MEDREG;A02BC01
0240688;OMEPRAZOL MEDREG;A02BC01
0240689;OMEPRAZOL MEDREG;A02BC01
0240690;OMEPRAZOL MEDREG;A02BC01
0240691;OMEPRAZOL MEDREG;A02BC01
0240692;OMEPRAZOL MEDREG;A02BC01
0240693;OMEPRAZOL MEDREG;A02BC01
0240694;OMEPRAZOL MEDREG;A02BC01
0240695;OMEPRAZOL MEDREG;A02BC01
0240696;OMEPRAZOL MEDREG;A02BC01
0240697;OMEPRAZOL MEDREG;A02BC01
0240698;OMEPRAZOL MEDREG;A02BC01
0240699;OMEPRAZOL MEDREG;A02BC01
0240700;OMEPRAZOL MEDREG;A02BC01
0240701;OMEPRAZOL MEDREG;A02BC01
0240702;OMEPRAZOL MEDREG;A02BC01
0240703;OMEPRAZOL MEDREG;A02BC01
0240704;OMEPRAZOL MEDREG;A02BC01
0240705;OMEPRAZOL MEDREG;A02BC01
0240706;OMEPRAZOL MEDREG;A02BC01
0240707;OMEPRAZOL MEDREG;A02BC01
0240708;OMEPRAZOL MEDREG;A02BC01
0240709;OMEPRAZOL MEDREG;A02BC01
0240710;OMEPRAZOL MEDREG;A02BC01
0240711;OMEPRAZOL MEDREG;A02BC01
0240712;OMEPRAZOL MEDREG;A02BC01
0240713;OMEPRAZOL MEDREG;A02BC01
0240714;OMEPRAZOL MEDREG;A02BC01
0240715;OMEPRAZOL MEDREG;A02BC01
0240716;OMEPRAZOL MEDREG;A02BC01
0240717;OMEPRAZOL MEDREG;A02BC01
0240718;OMEPRAZOL MEDREG;A02BC01
0240719;OMEPRAZOL MEDREG;A02BC01
0240720;OMEPRAZOL MEDREG;A02BC01
0240721;OMEPRAZOL MEDREG;A02BC01
0240722;OMEPRAZOL MEDREG;A02BC01
0240723;OMEPRAZOL MEDREG;A02BC01
0240724;OMEPRAZOL MEDREG;A02BC01
0240725;OMEPRAZOL MEDREG;A02BC01
0240726;OMEPRAZOL MEDREG;A02BC01
0240727;OMEPRAZOL MEDREG;A02BC01
0240728;OMEPRAZOL MEDREG;A02BC01
0240729;OMEPRAZOL MEDREG;A02BC01
0240730;OMEPRAZOL MEDREG;A02BC01
0240731;OMEPRAZOL MEDREG;A02BC01
0240732;OMEPRAZOL MEDREG;A02BC01
0240733;OMEPRAZOL MEDREG;A02BC01
0240734;OMEPRAZOL MEDREG;A02BC01
0240735;OMEPRAZOL MEDREG;A02BC01
0240736;OMEPRAZOL MEDREG;A02BC01
0240737;OMEPRAZOL MEDREG;A02BC01
0240738;OMEPRAZOL MEDREG;A02BC01
0240739;OMEPRAZOL MEDREG;A02BC01
0240740;OMEPRAZOL MEDREG;A02BC01
0240741;OMEPRAZOL MEDREG;A02BC01
0240742;OMEPRAZOL MEDREG;A02BC01
0240743;OMEPRAZOL MEDREG;A02BC01
0240744;OMEPRAZOL MEDREG;A02BC01
0240745;OMEPRAZOL MEDREG;A02BC01
0240746;OMEPRAZOL MEDREG;A02BC01
0240747;OMEPRAZOL MEDREG;A02BC01
0240748;OMEPRAZOL MEDREG;A02BC01
0240749;OMEPRAZOL MEDREG;A02BC01
0240750;OMEPRAZOL MEDREG;A02BC01
0240751;OMEPRAZOL MEDREG;A02BC01
0240752;OMEPRAZOL MEDREG;A02BC01
0240753;OMEPRAZOL MEDREG;A02BC01
0240754;OMEPRAZOL MEDREG;A02BC01
0240755;OMEPRAZOL MEDREG;A02BC01
0240756;OMEPRAZOL MEDREG;A02BC01
0240757;OMEPRAZOL MEDREG;A02BC01
0240758;OMEPRAZOL MEDREG;A02BC01
0240759;OMEPRAZOL MEDREG;A02BC01
0240760;OMEPRAZOL MEDREG;A02BC01
0240761;FOMICYT;J01XX01
0240762;FOMICYT;J01XX01
0240763;FOMICYT;J01XX01
0240764;VISINE RAPID;S01GA02
0240767;VARIVAX;J07BK01
0240768;VARIVAX;J07BK01
0240769;VARIVAX;J07BK01
0240770;VARIVAX;J07BK01
0240779;BUPRENORFIN STADA;N02AE01
0240780;BUPRENORFIN STADA;N02AE01
0240781;BUPRENORFIN STADA;N02AE01
0240782;BUPRENORFIN STADA;N02AE01
0240783;BUPRENORFIN STADA;N02AE01
0240784;BUPRENORFIN STADA;N02AE01
0240803;OCTICIDE;D08AJ57
0240804;OCTICIDE;D08AJ57
0240805;IBUPROFEN ALKALOID-INT;M01AE01
0240810;LIRIEN;G03AA07
0240811;LIRIEN;G03AA07
0240812;LIRIEN;G03AA07
0240813;LIRIEN;G03AA07
0240817;MYTOLENTE;H01CB03
0240818;MYTOLENTE;H01CB03
0240819;MYTOLENTE;H01CB03
0240829;VERIMMUS;L01EG02
0240830;VERIMMUS;L01EG02
0240831;VERIMMUS;L01EG02
0240832;VERIMMUS;L01EG02
0240833;VERIMMUS;L01EG02
0240834;VERIMMUS;L01EG02
0240841;CIPRALEX;N06AB10
0240842;CIPRALEX;N06AB10
0240843;CIPRALEX;N06AB10
0240844;CIPRALEX;N06AB10
0240845;CIPRALEX;N06AB10
0240846;CIPRALEX;N06AB10
0240847;CIPRALEX;N06AB10
0240848;CIPRALEX;N06AB10
0240849;CIPRALEX;N06AB10
0240850;CIPRALEX;N06AB10
0240851;CIPRALEX;N06AB10
0240852;CIPRALEX;N06AB10
0240853;CIPRALEX;N06AB10
0240854;CIPRALEX;N06AB10
0240855;CIPRALEX;N06AB10
0240856;CIPRALEX;N06AB10
0240875;CHANTICO;L04AE01
0240876;CHANTICO;L04AE01
0240877;CHANTICO;L04AE01
0240878;CHANTICO;L04AE01
0240879;CHANTICO;L04AE01
0240880;CHANTICO;L04AE01
0240881;CHANTICO;L04AE01
0240882;CHANTICO;L04AE01
0240883;CHANTICO;L04AE01
0240884;CHANTICO;L04AE01
0240885;CHANTICO;L04AE01
0240886;FIMODIGO;L04AE01
0240887;FIMODIGO;L04AE01
0240888;FIMODIGO;L04AE01
0240889;FIMODIGO;L04AE01
0240890;FIMODIGO;L04AE01
0240891;FIMODIGO;L04AE01
0240892;FINGOLIMOD TIEFENBACHER;L04AE01
0240893;FINGOLIMOD TIEFENBACHER;L04AE01
0240894;FINGOLIMOD TIEFENBACHER;L04AE01
0240895;FINGOLIMOD TIEFENBACHER;L04AE01
0240896;FINGOLIMOD TIEFENBACHER;L04AE01
0240897;FINGOLIMOD TIEFENBACHER;L04AE01
0240898;FINGOLIMOD TIEFENBACHER;L04AE01
0240899;FINGOLIMOD TIEFENBACHER;L04AE01
0240900;FINGOLIMOD TIEFENBACHER;L04AE01
0240901;FINGOLIMOD TIEFENBACHER;L04AE01
0240902;FINGOLIMOD TIEFENBACHER;L04AE01
0240903;FINGOLIMOD TIEFENBACHER;L04AE01
0240904;FINGOLIMOD TIEFENBACHER;L04AE01
0240905;FINGOLIMOD TIEFENBACHER;L04AE01
0240906;FINGOLIMOD TIEFENBACHER;L04AE01
0240907;FINGOLIMOD TIEFENBACHER;L04AE01
0240908;FINGOLIMOD TIEFENBACHER;L04AE01
0240909;FINGOLIMOD TIEFENBACHER;L04AE01
0240910;FINGOLIMOD TIEFENBACHER;L04AE01
0240911;FINGOLIMOD TIEFENBACHER;L04AE01
0240912;FINGOLIMOD TIEFENBACHER;L04AE01
0240913;FINGOLIMOD TIEFENBACHER;L04AE01
0240914;FINGOLIMOD TIEFENBACHER;L04AE01
0240915;FINGOLIMOD TIEFENBACHER;L04AE01
0240916;CABAZITAXEL SANDOZ;L01CD04
0240917;CABAZITAXEL SANDOZ;L01CD04
0240918;CABAZITAXEL SANDOZ;L01CD04
0240919;CABAZITAXEL SANDOZ;L01CD04
0240972;TAPTIQOM;S01ED51
0240973;TAPTIQOM;S01ED51
0240974;TAPTIQOM;S01ED51
0240975;TAPTIQOM;S01ED51
0240980;FINGOLIMOD XANTIS;L04AE01
0240981;FINGOLIMOD XANTIS;L04AE01
0240982;FINGOLIMOD XANTIS;L04AE01
0240983;FINGOLIMOD XANTIS;L04AE01
0240984;FINGOLIMOD XANTIS;L04AE01
0240985;FINGOLIMOD XANTIS;L04AE01
0240986;FINGOLIMOD XANTIS;L04AE01
0240987;FINGOLIMOD XANTIS;L04AE01
0240988;FINGOLIMOD XANTIS;L04AE01
0240989;FINGOLIMOD XANTIS;L04AE01
0240990;FINGOLIMOD XANTIS;L04AE01
0240991;FINGOLIMOD XANTIS;L04AE01
0240992;FINGOLIMOD XANTIS;L04AE01
0240993;FINGOLIMOD XANTIS;L04AE01
0241038;GRASIL;G04BE03
0241039;GRASIL;G04BE03
0241040;TADARD;G04BE08
0241041;TADARD;G04BE08
0241042;TADARD;G04BE08
0241043;TADARD;G04BE08
0241044;TADARD;G04BE08
0241045;TADARD;G04BE08
0241046;TADARD;G04BE08
0241047;TADARD;G04BE08
0241065;MIDAZOLAM ACCORD;N05CD08
0241077;FUROLIN;J01XE01
0241078;FUROLIN;J01XE01
0241079;SOLIFENACIN EDEST;G04BD08
0241080;SOLIFENACIN EDEST;G04BD08
0241081;SOLIFENACIN EDEST;G04BD08
0241082;SOLIFENACIN EDEST;G04BD08
0241083;SOLIFENACIN EDEST;G04BD08
0241084;SOLIFENACIN EDEST;G04BD08
0241085;SOLIFENACIN EDEST;G04BD08
0241086;SOLIFENACIN EDEST;G04BD08
0241087;LENALIDOMID STADA;L04AX04
0241088;LENALIDOMID STADA;L04AX04
0241089;LENALIDOMID STADA;L04AX04
0241090;LENALIDOMID STADA;L04AX04
0241091;LENALIDOMID STADA;L04AX04
0241092;LENALIDOMID STADA;L04AX04
0241093;LENALIDOMID STADA;L04AX04
0241101;NUROFEN PRO DĚTI;M01AE01
0241102;NUROFEN PRO DĚTI;M01AE01
0241103;NUROFEN PRO DĚTI;M01AE01
0241104;NUROFEN PRO DĚTI;M01AE01
0241105;NUROFEN PRO DĚTI;M01AE01
0241106;NUROFEN PRO DĚTI;M01AE01
0241107;NUROFEN PRO DĚTI;M01AE01
0241108;NUROFEN PRO DĚTI;M01AE01
0241109;NUROFEN PRO DĚTI;M01AE01
0241110;NUROFEN PRO DĚTI;M01AE01
0241111;NUROFEN PRO DĚTI;M01AE01
0241112;NUROFEN PRO DĚTI;M01AE01
0241113;NUROFEN PRO DĚTI;M01AE01
0241114;NUROFEN PRO DĚTI;M01AE01
0241115;NUROFEN PRO DĚTI;M01AE01
0241116;NUROFEN PRO DĚTI;M01AE01
0241117;NUROFEN PRO DĚTI;M01AE01
0241118;NUROFEN PRO DĚTI;M01AE01
0241119;NUROFEN PRO DĚTI;M01AE01
0241120;NUROFEN PRO DĚTI;M01AE01
0241210;ARKVIMMA;N03AX18
0241211;ARKVIMMA;N03AX18
0241212;ARKVIMMA;N03AX18
0241213;ARKVIMMA;N03AX18
0241214;ARKVIMMA;N03AX18
0241215;ARKVIMMA;N03AX18
0241216;ARKVIMMA;N03AX18
0241217;ARKVIMMA;N03AX18
0241218;ARKVIMMA;N03AX18
0241219;ARKVIMMA;N03AX18
0241220;ARKVIMMA;N03AX18
0241221;ARKVIMMA;N03AX18
0241222;ARKVIMMA;N03AX18
0241223;ARKVIMMA;N03AX18
0241224;ARKVIMMA;N03AX18
0241225;ARKVIMMA;N03AX18
0241226;EXCIPIAL U HYDROLOTIO;D02AE01
0241247;SUBUTEX;N07BC01
0241248;SUBUTEX;N07BC01
0241249;SUBUTEX;N07BC01
0241250;SUBUTEX;N07BC01
0241251;SUBUTEX;N07BC01
0241252;SUBUTEX;N07BC01
0241263;COLDREX MAXGRIP LESNÍ OVOCE;N02BE51
0241264;COLDREX MAXGRIP LESNÍ OVOCE;N02BE51
0241270;CARBOPLATIN ACCORD;L01XA02
0241271;CARBOPLATIN ACCORD;L01XA02
0241272;CARBOPLATIN ACCORD;L01XA02
0241273;CARBOPLATIN ACCORD;L01XA02
0241283;PARICALCITOL ACCORD;H05BX02
0241284;PARICALCITOL ACCORD;H05BX02
0241285;PARICALCITOL ACCORD;H05BX02
0241286;PARICALCITOL ACCORD;H05BX02
0241287;PARICALCITOL ACCORD;H05BX02
0241288;PARICALCITOL ACCORD;H05BX02
0241289;BENDAMUSTINE ACCORD;L01AA09
0241290;BENDAMUSTINE ACCORD;L01AA09
0241291;BENDAMUSTINE ACCORD;L01AA09
0241292;BENDAMUSTINE ACCORD;L01AA09
0241293;BENDAMUSTINE ACCORD;L01AA09
0241296;BLEOMYCIN ACCORD;L01DC01
0241297;BLEOMYCIN ACCORD;L01DC01
0241298;BLEOMYCIN ACCORD;L01DC01
0241301;ALLERGODIL;S01GX07
0241304;BISEPTOL;J01EE01
0241305;BISEPTOL;J01EE01
0241306;BISEPTOL;J01EE01
0241307;BISEPTOL;J01EE01
0241308;CYMEVENE;J05AB06
0241309;CYMEVENE;J05AB06
0241310;DEXKETOPROFEN ADAMED;M01AE17
0241311;DEXKETOPROFEN ADAMED;M01AE17
0241325;ZOLOFT;N06AB06
0241326;ZOLOFT;N06AB06
0241330;SPIOLTO RESPIMAT;R03AL06
0241331;SPIOLTO RESPIMAT;R03AL06
0241332;SPIOLTO RESPIMAT;R03AL06
0241333;STRIVERDI RESPIMAT;R03AC19
0241334;STRIVERDI RESPIMAT;R03AC19
0241335;STRIVERDI RESPIMAT;R03AC19
0241336;SPIRIVA RESPIMAT;R03BB04
0241337;SPIRIVA RESPIMAT;R03BB04
0241338;SPIRIVA RESPIMAT;R03BB04
0241339;PARACETAMOL KABI;N02BE01
0241340;GAVISCON DUO EFEKT;A02BX
0241341;GAVISCON DUO EFEKT;A02BX
0241342;GAVISCON DUO EFEKT;A02BX
0241343;GAVISCON DUO EFEKT;A02BX
0241344;GAVISCON DUO EFEKT;A02BX
0241345;GAVISCON DUO EFEKT;A02BX
0241346;GAVISCON DUO EFEKT;A02BX
0241347;GAVISCON DUO EFEKT;A02BX
0241348;GAVISCON DUO EFEKT;A02BX
0241349;GAVISCON DUO EFEKT;A02BX
0241350;GAVISCON DUO EFEKT;A02BX
0241351;GAVISCON DUO EFEKT;A02BX
0241352;GAVISCON DUO EFEKT;A02BX
0241353;GAVISCON DUO EFEKT;A02BX
0241354;GAVISCON DUO EFEKT;A02BX
0241355;GAVISCON DUO EFEKT;A02BX
0241356;GAVISCON DUO EFEKT;A02BX
0241357;GAVISCON DUO EFEKT;A02BX
0241358;GAVISCON DUO EFEKT;A02BX
0241359;GAVISCON DUO EFEKT;A02BX
0241360;GAVISCON DUO EFEKT;A02BX
0241361;GAVISCON DUO EFEKT;A02BX
0241362;GAVISCON DUO EFEKT;A02BX
0241383;ALERID;R06AE07
0241384;ALERID;R06AE07
0241385;ALERID;R06AE07
0241386;ALERID;R06AE07
0241387;ALERID;R06AE07
0241408;ILUVIEN;S01BA15
0241409;INHIBACE PLUS;C09BA08
0241410;INHIBACE PLUS;C09BA08
0241411;INHIBACE;C09AA08
0241412;INHIBACE;C09AA08
0241413;INHIBACE;C09AA08
0241414;INHIBACE;C09AA08
0241415;MEMIXA;N06DX01
0241416;MEMIXA;N06DX01
0241417;MEMIXA;N06DX01
0241418;MEMIXA;N06DX01
0241419;MEMIXA;N06DX01
0241420;MEMIXA;N06DX01
0241421;MEMIXA;N06DX01
0241422;MEMIXA;N06DX01
0241423;MEMIXA;N06DX01
0241424;MEMIXA;N06DX01
0241425;MEMIXA;N06DX01
0241426;MEMIXA;N06DX01
0241427;VORICONAZOLE ACCORD;J02AC03
0241428;VIREXAN;J05AB14
0241429;VIREXAN;J05AB14
0241430;VIREXAN;J05AB14
0241431;VIREXAN;J05AB14
0241432;VIREXAN;J05AB14
0241433;VINORELBINE ACCORD;L01CA04
0241434;VINORELBINE ACCORD;L01CA04
0241435;TOPOTECAN ACCORD;L01CE01
0241436;TOPOTECAN ACCORD;L01CE01
0241437;TOPOTECAN ACCORD;L01CE01
0241438;TOPOTECAN ACCORD;L01CE01
0241487;MYOVIEW;V09GA02
0241488;MYOVIEW;V09GA02
0241489;STABILISED CERETEC;V09AA01
0241490;STABILISED CERETEC;V09AA01
0241529;BINABIC;L02BB03
0241530;BINABIC;L02BB03
0241531;BINABIC;L02BB03
0241532;BINABIC;L02BB03
0241533;BINABIC;L02BB03
0241546;ARKETIS;N06AB05
0241547;ARKETIS;N06AB05
0241548;ARKETIS;N06AB05
0241549;DONA;M01AX05
0241550;DONA;M01AX05
0241551;DONA;M01AX05
0241582;ESCITALOPRAM ACCORD;N06AB10
0241583;ESCITALOPRAM ACCORD;N06AB10
0241584;ESCITALOPRAM ACCORD;N06AB10
0241585;ESCITALOPRAM ACCORD;N06AB10
0241586;ESCITALOPRAM ACCORD;N06AB10
0241587;ESCITALOPRAM ACCORD;N06AB10
0241588;ESCITALOPRAM ACCORD;N06AB10
0241589;ESCITALOPRAM ACCORD;N06AB10
0241590;ESCITALOPRAM ACCORD;N06AB10
0241591;ESCITALOPRAM ACCORD;N06AB10
0241592;ESCITALOPRAM ACCORD;N06AB10
0241593;ESCITALOPRAM ACCORD;N06AB10
0241594;ESCITALOPRAM ACCORD;N06AB10
0241595;ESCITALOPRAM ACCORD;N06AB10
0241596;ESCITALOPRAM ACCORD;N06AB10
0241597;ESCITALOPRAM ACCORD;N06AB10
0241598;ESCITALOPRAM ACCORD;N06AB10
0241599;ESCITALOPRAM ACCORD;N06AB10
0241600;LINEZOLID ACCORD;J01XX08
0241601;LINEZOLID ACCORD;J01XX08
0241602;LINEZOLID ACCORD;J01XX08
0241603;LINEZOLID ACCORD;J01XX08
0241604;LINEZOLID ACCORD;J01XX08
0241605;LINEZOLID ACCORD;J01XX08
0241606;LINEZOLID ACCORD;J01XX08
0241607;LINEZOLID ACCORD;J01XX08
0241608;LINEZOLID ACCORD;J01XX08
0241609;LINEZOLID ACCORD;J01XX08
0241615;MITOMYCIN ACCORD;L01DC03
0241616;MITOMYCIN ACCORD;L01DC03
0241617;DONEPEZIL ACCORD;N06DA02
0241618;DONEPEZIL ACCORD;N06DA02
0241619;DONEPEZIL ACCORD;N06DA02
0241620;DONEPEZIL ACCORD;N06DA02
0241621;DONEPEZIL ACCORD;N06DA02
0241622;DONEPEZIL ACCORD;N06DA02
0241623;DONEPEZIL ACCORD;N06DA02
0241624;DONEPEZIL ACCORD;N06DA02
0241625;DONEPEZIL ACCORD;N06DA02
0241626;DONEPEZIL ACCORD;N06DA02
0241627;DONEPEZIL ACCORD;N06DA02
0241628;DONEPEZIL ACCORD;N06DA02
0241629;DONEPEZIL ACCORD;N06DA02
0241630;DONEPEZIL ACCORD;N06DA02
0241631;DONEPEZIL ACCORD;N06DA02
0241632;DONEPEZIL ACCORD;N06DA02
0241633;DONEPEZIL ACCORD;N06DA02
0241634;DONEPEZIL ACCORD;N06DA02
0241635;DONEPEZIL ACCORD;N06DA02
0241636;DONEPEZIL ACCORD;N06DA02
0241637;DONEPEZIL ACCORD;N06DA02
0241638;DONEPEZIL ACCORD;N06DA02
0241640;MEROPENEM APTAPHARMA;J01DH02
0241641;MEROPENEM APTAPHARMA;J01DH02
0241672;DIPIDOLOR;N02AC03
0241673;DIPIDOLOR;N02AC03
0241678;HYPNOMIDATE;N01AX07
0241679;RAPIFEN;N01AH02
0241680;SUFENTA;N01AH03
0241681;SUFENTA FORTE;N01AH03
0241682;SUFENTA FORTE;N01AH03
0241683;IRUXOL MONO;D03BA52
0241684;IRUXOL MONO;D03BA52
0241685;KEPLAT;M02AA10
0241686;KEPLAT;M02AA10
0241687;KEPLAT;M02AA10
0241689;NUROFEN;M02AA13
0241690;NUROFEN;M02AA13
0241691;NUROFEN;M02AA13
0241692;NUROFEN;M02AA13
0241693;NUROFEN;M02AA13
0241739;NIONTIX;N01AX13
0241740;NIONTIX;N01AX13
0241741;NIONTIX;N01AX13
0241742;NIONTIX;N01AX13
0241743;NIONTIX;N01AX13
0241744;NIONTIX;N01AX13
0241745;NIONTIX;N01AX13
0241746;NIONTIX;N01AX13
0241747;NIONTIX;N01AX13
0241748;NIONTIX;N01AX13
0241749;NIONTIX;N01AX13
0241750;NIONTIX;N01AX13
0241751;NIONTIX;N01AX13
0241752;NIONTIX;N01AX13
0241753;WATER FOR INJECTIONS CSL BEHRING;V07AB
0241754;WATER FOR INJECTIONS CSL BEHRING;V07AB
0241755;BRITAJECT PEN;N04BC07
0241756;BRITAJECT PEN;N04BC07
0241757;BRITAJECT PEN;N04BC07
0241762;KYTRIL;A04AA02
0241763;KYTRIL;A04AA02
0241764;KYTRIL;A04AA02
0241765;KYTRIL;A04AA02
0241766;KYTRIL;A04AA02
0241767;KYTRIL;A04AA02
0241801;SOLIFLOW;G04BD08
0241802;SOLIFLOW;G04BD08
0241803;SOLIFLOW;G04BD08
0241804;SOLIFLOW;G04BD08
0241805;SOLIFLOW;G04BD08
0241806;SOLIFLOW;G04BD08
0241807;SOLIFLOW;G04BD08
0241808;SOLIFLOW;G04BD08
0241809;SOLIFLOW;G04BD08
0241810;SOLIFLOW;G04BD08
0241811;SOLIFLOW;G04BD08
0241812;SOLIFLOW;G04BD08
0241813;SOLIFLOW;G04BD08
0241814;SOLIFLOW;G04BD08
0241815;SOLIFLOW;G04BD08
0241816;SOLIFLOW;G04BD08
0241817;SOLIFLOW;G04BD08
0241818;SOLIFLOW;G04BD08
0241840;SOJOURN;N01AB08
0241841;SOJOURN;N01AB08
0241843;GLYCLADA;A10BB09
0241844;GLYCLADA;A10BB09
0241845;GLYCLADA;A10BB09
0241846;GLYCLADA;A10BB09
0241847;GLYCLADA;A10BB09
0241848;GLYCLADA;A10BB09
0241849;GLYCLADA;A10BB09
0241850;GLYCLADA;A10BB09
0241851;GLYCLADA;A10BB09
0241852;GLYCLADA;A10BB09
0241853;GLYCLADA;A10BB09
0241854;GLYCLADA;A10BB09
0241855;IMODIUM PLUS;A07DA53
0241856;IMODIUM PLUS;A07DA53
0241857;IMODIUM PLUS;A07DA53
0241858;IMODIUM PLUS;A07DA53
0241859;IMODIUM PLUS;A07DA53
0241860;IMODIUM PLUS;A07DA53
0241861;IMODIUM PLUS;A07DA53
0241862;IMODIUM PLUS;A07DA53
0241863;IMODIUM PLUS;A07DA53
0241864;IMODIUM PLUS;A07DA53
0241865;IMODIUM PLUS;A07DA53
0241866;IMODIUM PLUS;A07DA53
0241867;IMODIUM PLUS;A07DA53
0241868;IMODIUM PLUS;A07DA53
0241869;IMODIUM PLUS;A07DA53
